Timestamp, Orientation x, Orientation y, Orientation z, Orientation w, Acceleration x, Acceleration y, Acceleration z, Rotation x, Rotation y, Rotation z, EMG 0, EMG 1, EMG 2, EMG 3, EMG 4, EMG 5, EMG 6, EMG 7
0,0.19195924815411478,0.8468179996471187,-0.17682223907868697,0.4634488302811426,0.6842745054702177,0.7832909713780528,0.16664824842524037,0.8330925804333552,0.8107682206172029,0.8078791858174655,0,0,0,0,0,0,0,0
7515,0.19202922601680106,0.8475288630779665,-0.17615904204847038,0.46237170600040306,0.6814012598077136,0.7902530666371975,0.16145430434302133,0.8162836506894288,0.8059093893630992,0.8094550229809586,0,0,0,0,0,0,0,0
29996,0.1953138075027126,0.8490047069883538,-0.17572139118759675,0.45843812754777324,0.6871477511327219,0.804729804398276,0.14222566029395514,0.7793827971109653,0.7860801050558109,0.7901510177281681,0,0,0,0,0,0,0,0
45006,0.2030756824778578,0.849963594380574,-0.17615762537754662,0.45309010851612214,0.6883633550668582,0.8306995248093711,0.1077467123439054,0.7183191070256073,0.7645436638214052,0.756795797767564,0,0,0,0,0,0,0,0
68827,0.21430218000574036,0.851349133215627,-0.17780183718505316,0.4445961490064975,0.6692452204663498,0.8561166979776771,0.08741297380926069,0.6714379514116875,0.7351280367695339,0.7413000656598818,0,0,0,0,0,0,0,0
69647,0.21430218000574036,0.851349133215627,-0.17780183718505316,0.4445961490064975,0.6692452204663498,0.8561166979776771,0.08741297380926069,0.6714379514116875,0.7351280367695339,0.7413000656598818,0.08032128514056225,0.03614457831325301,0.04417670682730924,0.036947791164658635,0.0859437751004016,0.14457831325301204,0.26907630522088355,0.1791164658634538
91353,0.2262149808647635,0.854318637933953,-0.17811530333604422,0.4327139771587449,0.6675875787379821,0.8384351862084208,0.06674770692894243,0.6677609980302035,0.6965200262639527,0.7120157583716349,0.08032128514056225,0.03614457831325301,0.04417670682730924,0.036947791164658635,0.0859437751004016,0.14457831325301204,0.26907630522088355,0.1791164658634538
92171,0.2262149808647635,0.854318637933953,-0.17811530333604422,0.4327139771587449,0.6675875787379821,0.8384351862084208,0.06674770692894243,0.6677609980302035,0.6965200262639527,0.7120157583716349,0.10441767068273092,0.060240963855421686,0.08755020080321285,0.05140562248995984,0.09236947791164658,0.16546184738955824,0.29076305220883536,0.2176706827309237
104966,0.23512136479042353,0.860402585172848,-0.1717631153998577,0.4182376925088219,0.6724499944745276,0.806276936678086,0.016023870040888497,0.7372291529875247,0.6652659225213394,0.6450426789231779,0.10441767068273092,0.060240963855421686,0.08755020080321285,0.05140562248995984,0.09236947791164658,0.16546184738955824,0.29076305220883536,0.2176706827309237
113112,0.23512136479042353,0.860402585172848,-0.1717631153998577,0.4182376925088219,0.6724499944745276,0.806276936678086,0.016023870040888497,0.7372291529875247,0.6652659225213394,0.6450426789231779,0.11646586345381527,0.07630522088353414,0.10200803212851406,0.05220883534136546,0.09558232931726908,0.1686746987951807,0.30120481927710846,0.24738955823293174
